start_idx,end_idx,rA,rB,pred,true,correct
22568,22888,0.779901543571312,0.0274523270571445,A,B,0
22728,23048,0.7838854801761108,0.0749832128459978,A,B,0
22888,23208,-0.04794256680680358,-0.23981636015146832,A,B,0
23048,23368,-0.09003281073779525,-0.5240405199165279,A,B,0
23208,23528,0.8164759955268457,-0.2519258285384431,A,B,0
23368,23688,0.7160922236013358,-0.18723131548520897,A,B,0
23528,23848,0.7420806880689981,0.12370327256753036,A,B,0
23688,24008,0.6995249876329699,-0.05476680693623993,A,B,0
23848,24168,0.4621209708159685,-0.11547619488256645,A,B,0
24008,24328,0.6902236642960795,-0.23240068242066966,A,B,0
24168,24488,0.8455391205813121,-0.12636256221880318,A,B,0
24328,24648,0.07700285679293245,-0.42101872657395956,A,B,0
24488,24808,0.5482926053546366,0.6292815446936243,B,B,1
24648,24968,0.5228853551325959,-0.14855532493824977,A,B,0
24808,25128,0.7213012931113589,-0.04847856359964466,A,B,0
24968,25288,0.5347280099783651,0.16385659534998573,A,B,0
25128,25448,0.35815006538618577,0.24273998379264095,A,B,0
25288,25608,0.869059898684016,0.21827306978835395,A,B,0
25448,25768,0.8402271514936562,-0.2816769773133263,A,B,0
25608,25928,0.8585979098482526,-0.33928773831336373,A,B,0
25768,26088,0.8467861173259478,0.1455696318402688,A,B,0
25928,26248,0.5186216795868732,-0.38905003591217757,A,B,0
26088,26408,0.6739756219175262,0.16894969497333326,A,B,0
26248,26568,0.8069483540788787,-0.07307974619753535,A,B,0
26408,26728,0.7822948064935105,0.2666463384322076,A,B,0
26568,26888,0.6697339172513959,-0.2408728421402066,A,B,0
26728,27048,0.7673976144715366,-0.2467676869468694,A,B,0
26888,27208,0.5884449750348013,0.17268231848949356,A,B,0
27048,27368,0.6124552016342307,0.36632358212975,A,B,0
27208,27528,0.5808385374856042,0.11207191374712248,A,B,0
27368,27688,0.6254788866807891,0.06765313349239341,A,B,0
27528,27848,0.7088382517586993,-0.24470953241239826,A,B,0
27688,28008,0.6476323184664488,-0.43942978577330366,A,B,0
27848,28168,0.4564546354948244,-0.6469715506197354,A,B,0
28008,28328,0.6061676286259201,-0.33648180976742925,A,B,0
28168,28488,0.643298893026194,-0.21512495266794218,A,B,0
28328,28648,0.5006937890975773,-0.09479252540876536,A,B,0
28488,28808,0.5234896524783412,-0.1746090629895647,A,B,0
28648,28968,0.6822522878278127,0.02050518528642177,A,A,1
28808,29128,0.6093230334731102,0.1527205262790363,A,A,1
28968,29288,0.5731821420031673,-0.2949729887218522,A,A,1
29128,29448,0.24723349303213416,0.06574065477042411,A,A,1
29288,29608,0.541844876886039,-0.49432346801620514,A,A,1
29448,29768,0.4613520176842853,-0.37177262423418533,A,A,1
29608,29928,0.5224477854953108,-0.31384876063907596,A,A,1
29768,30088,0.6223085188130429,-0.3896856212893133,A,A,1
29928,30248,0.6593200102563869,-0.30232630393611654,A,A,1
30088,30408,0.44858081807890904,-0.2893733657006839,A,A,1
30248,30568,0.38187548395149773,-0.4232565767829302,A,A,1
30408,30728,0.6013878254479009,-0.3935414429370949,A,A,1
30568,30888,0.17107859612621995,-0.2444246822918289,A,A,1
30728,31048,-0.07969000626065,0.06880791720359944,B,A,0
30888,31208,0.5157110110593023,0.3189719955695492,A,A,1
31048,31368,0.6039320545310347,-0.08533540258663949,A,A,1
31208,31528,0.5473217541566038,-0.5730860903868862,A,A,1
31368,31688,0.5891547198422742,-0.14667835758985553,A,A,1
31528,31848,0.1359629509311981,0.3113126499248953,B,A,0
31688,32008,0.4870242303655572,0.30239916889215623,A,A,1
31848,32168,0.3353079936822624,0.07311591760028614,A,A,1
32008,32328,0.10888101388297099,0.026478668014572007,A,A,1
32168,32488,0.2593549022048434,0.2549099592285216,A,A,1
32328,32648,0.4016928983748536,0.20486109833494554,A,A,1
32488,32808,0.6620094134272869,0.10264675567691826,A,A,1
32648,32968,0.3435383421504051,-0.17123133202608373,A,A,1
32808,33128,0.13498423637790868,0.058277947704459536,A,A,1
32968,33288,0.18095806697560798,0.08247455581732203,A,A,1
33128,33448,0.3626217221967163,-0.4124342776222689,A,A,1
33288,33608,0.23295255870067214,-0.16852407680780004,A,A,1
33448,33768,-0.13258420918195482,0.025482609834182858,B,A,0
33608,33928,-0.04183661054552957,0.027972020979025257,B,A,0
33768,34088,0.11726564160966269,-0.07186948939706281,A,A,1
33928,34248,0.03749377257052858,-0.14103738517362724,A,A,1
34088,34408,-0.035077264231076336,-0.18136194104119385,A,A,1
34248,34568,0.08298665281544826,-0.11308746873503749,A,A,1
34408,34728,0.07582387337944016,0.06573172993615109,A,A,1
34568,34888,0.11505757372101123,-0.01935436004155635,A,A,1
34728,35048,0.11180675477051155,-0.0412572782251614,A,A,1
34888,35208,0.1930205606291526,0.31112910492745877,B,A,0
35048,35368,0.29874732950904365,0.24448456571512792,A,A,1
35208,35528,0.08097865834738634,0.11044466622074191,B,A,0
35368,35688,0.6029645254045732,0.19918533951381526,A,A,1
35528,35848,0.5485170722736098,-0.10023840313938624,A,A,1
35688,36008,0.5866540873602745,0.11785646898313079,A,A,1
35848,36168,0.3237437809910106,-0.38440128625236597,A,A,1
36008,36328,0.627624234977997,-0.3897321836617291,A,A,1
36168,36488,0.6861847928869804,0.09257001815945283,A,A,1
36328,36648,0.2699919005631217,-0.04115655947715806,A,A,1
36488,36808,-0.28396918023260476,-0.07530008235023272,B,A,0
36648,36968,-0.08034041286867882,0.14413792096460767,B,A,0
36808,37128,0.7282065753021215,0.1341802534399008,A,A,1
36968,37288,0.704266871313004,0.16155163053843954,A,A,1
37128,37448,0.741691813160273,0.39462928773237577,A,A,1
37288,37608,0.6212539983393872,0.03150597748882356,A,A,1
37448,37768,0.341736159682369,-0.2724713424900438,A,A,1
37608,37928,0.4845547627006073,-0.4067082171287969,A,A,1
37768,38088,0.5695582132101721,-0.38417163442364644,A,A,1
37928,38248,0.5643755270933156,-0.357883596941811,A,A,1
38088,38408,0.19270982205907997,-0.320244652921288,A,A,1
38248,38568,0.021381479258554447,0.16869581721013746,B,A,0
38408,38728,0.1821388968039729,0.11054543775305199,A,A,1
38568,38888,0.08233400055314102,0.13633830427750157,B,A,0
38728,39048,0.4386059436871716,-0.25285350956465646,A,A,1
38888,39208,0.605989903456822,-0.21840607749504554,A,A,1
39048,39368,0.7086118691819295,0.23966577664389146,A,A,1
39208,39528,0.5837008161854745,-0.1112550321862143,A,A,1
39368,39688,0.6685575418066243,-0.5423667374196888,A,A,1
39528,39848,0.6687871633927709,-0.2273359608650797,A,A,1
39688,40008,0.340806791799541,-0.01068280535811981,A,A,1
39848,40168,0.634549028873323,0.3679512256353626,A,A,1
40008,40328,0.71127558721801,0.0499945987259622,A,A,1
40168,40488,0.6204907191629236,0.0172323709647907,A,A,1
40328,40648,0.3414572655103408,-0.14946733684094746,A,A,1
40488,40808,0.6772495002148877,-0.03592193224401845,A,A,1
40648,40968,0.3764765886684875,-0.3576795518972686,A,A,1
40808,41128,0.15765685664325846,-0.23071557713121402,A,A,1
40968,41288,0.3010236363375242,-0.005473355283382691,A,A,1
41128,41448,-0.361722910264312,0.2579070722838219,B,A,0
41288,41608,-0.2901143334027513,0.22402773479019683,B,A,0
41448,41768,-0.010867496860376375,0.07192084774575946,B,A,0
41608,41928,0.028984612189927705,0.13780361048678036,B,A,0
41768,42088,0.18365918746615792,0.21593808498771905,B,A,0
41928,42248,0.261651794753374,-0.05100504828393834,A,A,1
42088,42408,0.35606532525233514,-0.058406799495489395,A,A,1
42248,42568,0.35191066026416606,-0.04505318396142824,A,A,1
42408,42728,0.2201038003779359,-0.008745739178000738,A,A,1
42568,42888,0.10696201599549326,0.01920166310921097,A,A,1
42728,43048,0.3184118143814181,0.12314254752834847,A,A,1
42888,43208,0.3776119705240908,0.08903277129533772,A,A,1
43048,43368,0.5501194450649263,-0.028363692083995935,A,A,1
43208,43528,0.5883113050575727,0.029912248323759986,A,A,1
43368,43688,0.7394925336109627,0.4323316120995417,A,A,1
43528,43848,0.6731649273356802,0.04803588697499249,A,A,1
43688,44008,0.6568536042668716,-0.3923987484036209,A,A,1
43848,44168,0.034805061782214805,-0.09700519415980899,A,A,1
44008,44328,0.4493013553412904,-0.04668126995947715,A,A,1
44168,44488,0.07361820629086886,-0.36230132238986257,A,A,1
44328,44648,0.1323101240169935,-0.4054503150334574,A,A,1
44488,44808,0.31324537343669295,-0.13135603611144522,A,A,1
44648,44968,0.23997309451837268,-0.1280584803147192,A,A,1
44808,45128,0.5806666611274254,-0.012785180927047456,A,A,1
44968,45288,0.7016236857275757,-0.48764444873246016,A,A,1
45128,45448,0.5708305983582779,-0.5916002300681248,A,A,1
45288,45608,0.41000404384804545,-0.1579078480639016,A,A,1
45448,45768,0.5889081211856213,0.14143435146768055,A,A,1
45608,45928,0.5870907387334645,-0.2637877841748002,A,A,1
45768,46088,0.6941763364615621,0.19612874981731407,A,A,1
45928,46248,0.340029740429219,0.1036814997609568,A,A,1
46088,46408,0.35273345519146504,0.019970035096173497,A,A,1
46248,46568,0.32944441055430024,-0.07346763850437503,A,A,1
46408,46728,0.45467142895927204,-0.397112871425835,A,A,1
46568,46888,0.35853917037021615,-0.5042507470269595,A,A,1
46728,47048,0.5305064351920808,-0.3577671851554463,A,A,1
46888,47208,0.48033722676037843,-0.22746734038403274,A,A,1
47048,47368,0.7134458081773802,-0.03484451231152491,A,A,1
47208,47528,0.9052046169485233,0.4033716338798352,A,A,1
47368,47688,0.7612682920808416,0.06435735430686175,A,A,1
47528,47848,0.7508838191287697,-0.5535161283448274,A,A,1
47688,48008,0.4008462533930558,-0.49524243936675527,A,A,1
47848,48168,0.29701607224035775,-0.31065985910992644,A,A,1
48008,48328,0.5949707222340058,-0.6458288804610961,A,A,1
48168,48488,0.29568027225294785,-0.4697798508191739,A,A,1
48328,48648,0.4141817322252097,-0.3933796980694278,A,A,1
48488,48808,0.5723445021843745,-0.23128595473053215,A,A,1
48648,48968,0.6424087659766414,0.20128573521275117,A,A,1
48808,49128,0.6479713868012807,-0.08212116828490652,A,A,1
48968,49288,0.6000717367670494,-0.13070800575073982,A,A,1
49128,49448,0.4338321401836502,0.1907004732787797,A,A,1
49288,49608,0.03146876961010097,0.39519692669632994,B,A,0
49448,49768,0.026975378934164265,0.20428498858387323,B,A,0
49608,49928,0.5525669524751161,-0.1276496674084038,A,A,1
49768,50088,0.7256280253332624,-0.05874081420122982,A,A,1
49928,50248,0.5870885111830854,0.16718865244828546,A,A,1
50088,50408,0.19734403737709794,-0.06421027446108053,A,A,1
50248,50568,0.18668726235913752,-0.24248436075715957,A,A,1
50408,50728,0.3909854664559929,0.08924873577388455,A,A,1
50568,50888,0.5882619745518219,0.2054090173715048,A,A,1
50728,51048,0.43532001626640376,0.030904393333754616,A,A,1
50888,51208,0.31002911280672407,0.0334046113452232,A,A,1
51048,51368,0.3123922607349067,-0.18613573663315247,A,A,1
51208,51528,0.08892948678504523,-0.22023455737038555,A,A,1
51368,51688,0.2718575820355497,-0.0917809777743785,A,A,1
51528,51848,0.33392932913555207,-0.18165051153563513,A,A,1
51688,52008,0.6396271106171376,0.11043915991887773,A,A,1
51848,52168,0.7400953934564704,-0.24704858076383182,A,A,1
52008,52328,0.7510137674067939,-0.23277751217210474,A,A,1
52168,52488,0.8001704527142888,-0.2536980882654253,A,A,1
52328,52648,0.703435463099965,-0.32263706925346153,A,A,1
52488,52808,0.7838676889425382,0.04763099109036223,A,A,1
52648,52968,0.7779236071696719,-0.14871042894858413,A,A,1
52808,53128,0.6124042905839525,-0.467947247961672,A,A,1
52968,53288,0.5731664790496054,-0.18256410594556444,A,A,1
53128,53448,0.7369519185167277,-0.02500819737546138,A,A,1
53288,53608,0.6493696105099809,-0.13497748238627855,A,A,1
53448,53768,0.6325753619479807,0.3122592785253348,A,A,1
53608,53928,0.5306344179178762,0.2188226660803507,A,A,1
53768,54088,0.4639184284139973,0.006415252397969386,A,A,1
53928,54248,0.08280980860952272,-0.017573139180219122,A,A,1
54088,54408,0.06044516480768467,-0.15507154725055922,A,A,1
54248,54568,0.34231132232840517,0.14495196889577885,A,A,1
54408,54728,0.16565446572554274,-0.2759706318901741,A,A,1
54568,54888,0.2365427440287515,-0.2456259353399502,A,A,1
54728,55048,0.2357387391383596,0.017017802344111967,A,A,1
54888,55208,0.3252404516691236,0.1838073339629651,A,A,1
55048,55368,0.3358591752713857,-0.1803566116016477,A,A,1
55208,55528,-0.11510576592985412,0.002850253058939146,B,A,0
55368,55688,0.225288129421782,-0.14483577611573123,A,A,1
55528,55848,0.6411200060508452,-0.19361400905156842,A,A,1
55688,56008,0.634173564700727,0.2955399086194305,A,A,1
55848,56168,0.5635762863999628,0.11218332492685247,A,A,1
56008,56328,0.8023868114381704,-0.3569242037535158,A,A,1
56168,56488,0.7811129412408315,-0.4470640692903502,A,A,1
56328,56648,0.843264426647282,-0.13983951096609448,A,A,1
56488,56808,0.6296641229690205,-0.2374432232246731,A,A,1
56648,56968,0.3882726873802244,-0.41782074122871316,A,A,1
56808,57128,0.6634938042571716,0.47587976390992653,A,A,1
56968,57288,0.30771608043737303,0.4036313778961152,B,A,0
57128,57448,0.24421881368485165,-0.043973014065061815,A,A,1
57288,57608,0.2757934878390985,-0.11319521474376266,A,A,1
57448,57768,0.2432589606727432,-0.12265600294685917,A,A,1
57608,57928,0.39190952129846945,-0.4970155983591761,A,A,1
57768,58088,0.6167307282260429,-0.6017661344742272,A,A,1
57928,58248,0.8276776473438148,-0.3336839216115762,A,A,1
58088,58408,0.7816359267072415,0.23460207893782836,A,A,1
58248,58568,0.6309520392337353,0.2220452041677577,A,A,1
58408,58728,0.6545143119420972,0.21629285617400942,A,A,1
58568,58888,0.5096401143841299,-0.17266140162094742,A,A,1
58728,59048,0.7368992306415287,0.11350790347269807,A,A,1
58888,59208,0.878684270708179,-0.3623642878476848,A,A,1
59048,59368,0.8513945446997405,-0.48903025905656966,A,A,1
59208,59528,0.48070049752535543,0.03465646769521282,A,A,1
59368,59688,0.7533652276891136,0.11163516662275119,A,A,1
59528,59848,0.44250433241785453,0.2001701497478398,A,A,1
59688,60008,0.29720359603643504,0.13281871535633166,A,A,1
59848,60168,0.7499303402972008,0.09428459648269938,A,A,1
60008,60328,0.5133905346341789,-0.5253960764440523,A,A,1
60168,60488,0.6964371749304961,0.32470367006571416,A,A,1
60328,60648,0.4342534511358996,-0.1327658610850681,A,A,1
60488,60808,0.10275667016330392,-0.34736151474372967,A,A,1
60648,60968,0.6559213423856898,0.209364175315774,A,A,1
60808,61128,0.6898848549642272,-0.6286893417946299,A,A,1
60968,61288,0.5232937029079111,-0.5312288934928273,A,A,1
61128,61448,0.609252828377913,-0.3509089921247532,A,A,1
61288,61608,0.6633367207590761,-0.1885342590423158,A,A,1
61448,61768,0.3431085109772958,-0.18616083360332858,A,A,1
61608,61928,0.22113076005739268,-0.05996985932895544,A,A,1
61768,62088,0.6790487571142099,0.15697861335749586,A,A,1
61928,62248,0.6883142687197716,0.17486317788363556,A,A,1
62088,62408,0.6250449307733631,0.09286417552667468,A,A,1
62248,62568,0.5368603943243345,0.2076045441900128,A,A,1
62408,62728,0.5958146685038347,0.1447213906962213,A,A,1
62568,62888,0.47208766687207276,-0.12418285825292003,A,A,1
62728,63048,0.5354758190292238,-0.3889603422801056,A,A,1
62888,63208,0.6189264169379811,-0.7063867323101459,A,A,1
63048,63368,0.4364046122472604,-0.7003645555493279,A,A,1
63208,63528,0.317048924049123,-0.19947553571747084,A,A,1
63368,63688,0.21417051613368318,-0.19042005194492087,A,A,1
63528,63848,0.40252515000709005,-0.4373904413536446,A,A,1
63688,64008,0.38986985358658977,-0.5925027367327961,A,A,1
63848,64168,0.4871321918253039,-0.5586622331976715,A,A,1
64008,64328,0.5418824708656292,-0.5426891431683711,A,A,1
64168,64488,0.47538364012965023,-0.15742943354711775,A,A,1
64328,64648,0.41801205435350225,0.17833232433241905,A,A,1
64488,64808,0.4900256705431793,-0.07002544346207043,A,A,1
64648,64968,0.7579103007211734,-0.12744704916306612,A,A,1
64808,65128,0.8066276472616793,-0.061301511431941666,A,A,1
64968,65288,0.39107898896619625,-0.041709880225775924,A,A,1
65128,65448,0.6641031516881992,0.27308618085739894,A,A,1
65288,65608,0.6353137790808868,-0.09384796104496854,A,A,1
65448,65768,0.45743266535360116,-0.12839829766512895,A,A,1
65608,65928,0.39133111979985624,-0.12530150486864067,A,A,1
65768,66088,0.3871543713943058,-0.29301131503710404,A,A,1
65928,66248,0.14469159350212452,-0.1627583818368646,A,A,1
66088,66408,0.43489877663154203,-0.1351470555005142,A,A,1
66248,66568,0.5777225971369143,-0.21995137911582552,A,A,1
66408,66728,0.6108663291879767,0.08426549483038878,A,A,1
66568,66888,0.4609322813925739,-0.06910028893868032,A,A,1
66728,67048,0.3231276490352932,-0.10263217706975183,A,A,1
66888,67208,0.5005549421161598,0.09375481263698746,A,A,1
67048,67368,0.5790670986951384,0.03205096056420857,A,A,1
67208,67528,0.4597682374308555,0.2514187172281101,A,A,1
67368,67688,0.5693334439415759,0.19352135454733363,A,A,1
67528,67848,0.2524445740162943,-0.029824701373799566,A,A,1
67688,68008,0.733017556934379,0.7357628025299433,B,A,0
67848,68168,0.5187399592444373,-0.4120989129244203,A,A,1
68008,68328,0.5039437274133909,-0.4056746667789107,A,A,1
68168,68488,0.5702563640838342,-0.2311693681430479,A,A,1
68328,68648,0.5669759866727284,-0.17232942613450974,A,A,1
68488,68808,0.7473473699603057,0.43043482159066354,A,A,1
68648,68968,0.5488732268060592,-0.25936948934922,A,A,1
68808,69128,0.43619316684409315,-0.3395557442370322,A,A,1
68968,69288,0.6253474734194626,-0.27991114899829206,A,A,1
69128,69448,0.8280375890274291,0.35690841080277985,A,A,1
69288,69608,0.6862552201645584,-0.5201830258158963,A,A,1
69448,69768,0.6832811872419116,-0.37385448192451326,A,A,1
69608,69928,0.6973467593156976,-0.2396031507138641,A,A,1
69768,70088,0.6333312592573276,-0.0322029928527891,A,A,1
69928,70248,0.6674528236151751,0.12559778601738217,A,A,1
70088,70408,0.6480267673485581,0.1298175606046826,A,A,1
70248,70568,0.7049860206261878,0.20724695445629815,A,A,1
70408,70728,0.7624948886464873,0.20641181468047926,A,A,1
70568,70888,0.6534170908830831,-0.1979658557098582,A,A,1
70728,71048,0.6102323422548647,-0.24454442991542794,A,A,1
70888,71208,0.48120242735075613,-0.08300300073602858,A,A,1
71048,71368,0.4763446492398321,-0.33516289034177577,A,A,1
71208,71528,0.49901080590292346,-0.5209739803593979,A,A,1
71368,71688,0.4073562267037844,-0.04782390131678267,A,A,1
71528,71848,0.4454409080994654,0.27182112714318446,A,A,1
71688,72008,-0.049546983889396955,-0.020421252563441347,B,A,0
71848,72168,0.2269785447225856,-0.027407287494589167,A,A,1
72008,72328,0.5575395261803077,-0.4083070290860058,A,A,1
72168,72488,0.5412995019374295,-0.30830763131669503,A,A,1
72328,72648,0.47607537876338946,-0.02982270629825228,A,A,1
72488,72808,0.6863646161753022,0.023823246830714895,A,A,1
72648,72968,0.6468134082591055,-0.1080356900089711,A,A,1
72808,73128,0.41796319157852,-0.28365766399261433,A,A,1
